0,x1,x2,y
171,0.4693848430302835,0.3386318602099055,1.0
172,0.0257270506048402,1.1022632220969957,1.0
173,-1.7055098561241502,-0.3290531290006687,1.0
174,-1.3298371115990564,0.9886854210279185,1.0
175,-1.7232504801467723,0.0845466162796126,1.0
176,0.1824254463086864,0.764781781490319,1.0
177,-1.7191462631612644,0.1720510787763958,1.0
178,-1.7799923857771034,-0.403554081095571,1.0
179,-1.756291976609957,0.0871843534532501,1.0
180,-0.957209451653204,1.243352878484534,1.0
181,-1.1364329146544698,1.1049820776142485,1.0
182,-1.602382597715287,0.4813669146773634,1.0
183,0.2758563851526073,0.6775128293045419,1.0
184,0.5328292567015541,0.4592306614588267,1.0
185,-0.3485614848268438,1.5038772699256149,1.0
186,-1.6842946969790429,0.4133225090744679,1.0
187,-1.799057108269044,-0.5002338826237092,1.0
188,-1.3633364388310742,0.9691730870953328,1.0
189,0.4676094952017237,0.9535744321768456,1.0
190,-0.7015665810534575,1.745964429665093,1.0
191,-1.468457580210186,0.9329623116269198,1.0
192,-1.3091724908641529,1.0386863669004338,1.0
193,0.1182532861228346,0.8962568998537885,1.0
194,-0.7232761253227169,1.6485589596893735,1.0
195,0.2555546039716967,0.7100784843620084,1.0
196,0.0518923208617639,1.2071894917496278,1.0
197,-1.2061320011650576,1.1240595147263155,1.0
198,0.2586374972698874,0.593898634820098,1.0
199,0.3208521265567026,0.6930875123379518,1.0
200,0.5224764946098498,-0.0461068394890995,1.0
201,-1.5811641322103664,0.7093465739911217,1.0
202,-1.6065484590979586,0.8491672761946527,1.0
203,0.6061487218277077,-0.3484337010165418,1.0
204,0.5380291224078282,-0.4220434901367303,1.0
205,-0.3613220038152633,1.5199076633003814,1.0
206,0.4440111829883181,0.2017281111332911,1.0
207,-1.332255460559331,0.9953266029177597,1.0
208,-0.3160177750347102,1.474801694937974,1.0
209,-1.4128269543920764,0.7706758019541339,1.0
210,-1.5737051259449624,0.5916560421595465,1.0
211,0.2335151901908694,0.8661229037320247,1.0
212,0.5072610157020491,0.1142216929685309,1.0
213,0.3727981941586873,0.7357433252447634,1.0
214,-1.2874123469487988,0.9847217129638384,1.0
215,-1.282568931168688,1.1172808167991628,1.0
216,-1.4749701002441828,0.7345012784406391,1.0
217,-1.536742888348461,0.4662744082720805,1.0
218,0.0897631782818927,1.0950296538027822,1.0
219,-1.036159506667872,1.2339958523439003,1.0
220,-0.1782434251471616,1.3798892756394934,1.0
221,-0.99516681755506,1.3358150191182323,1.0
222,-1.1387489392385717,1.0831948124814472,1.0
223,0.325227711399241,0.809317842122259,1.0
224,0.2484112797290683,0.7489638855776919,1.0
225,-0.6506157890584396,1.274959002390272,1.0
226,-0.5819188719503031,1.4255274118021433,1.0
227,0.473927933249664,0.5086384147393291,1.0
228,-0.134596653524651,1.2650723602228855,1.0
229,-0.4541555619868863,1.4504226526689012,1.0
230,0.5874659220599554,-0.4206442414145668,1.0
231,-1.5251833068448684,0.3443565829120465,1.0
232,0.5929713031402001,0.1528301007090565,1.0
233,0.4870393947175654,0.4506450852910771,1.0
234,0.549411284660087,-0.3519625206550123,1.0
235,-1.7040246144468354,-0.3229043668927701,1.0
236,0.4347027538686979,0.1723927389910638,1.0
237,0.3826031056290111,0.6492132571429973,1.0
238,-0.0938258916615495,1.435194925405708,1.0
239,-1.4459905013841308,1.0203003406793716,1.0
240,-1.4446575379737938,0.7485480279723424,1.0
241,-0.4489244393427135,1.4571193282528403,1.0
242,0.5509941598452549,-0.0689401605963257,1.0
243,-1.723882503295591,0.0269794913403193,1.0
244,0.5411242539075841,0.2329720308743627,1.0
245,-0.7380046675588479,1.4388745531819995,1.0
246,-0.7414790418988791,1.760836405927915,1.0
247,-1.0740231647570466,1.21040758821185,1.0
248,-0.8065854027825099,1.33291042153633,1.0
249,0.535420434440103,-0.1758755613832001,1.0
250,0.1484146601024637,0.8120262488074701,1.0
251,0.1388882065537153,1.2262236682533143,1.0
252,-1.0994123314140265,1.1583831855589646,1.0
253,0.3870164827951081,0.3326598373525111,1.0
254,-0.4881228299636694,1.4931416111023057,1.0
255,-1.3442140732956138,0.9431659098050904,1.0
256,-0.1059366964285589,1.467093648585546,1.0
257,-1.1412402090413234,1.4646506442238507,1.0
258,-1.5778962908582974,0.6890958332606226,1.0
259,-1.4605633542030874,0.7910361040278062,1.0
260,0.5424229464090302,-0.0503973895909224,1.0
261,0.1048663119085985,1.108525517882701,1.0
262,-1.722775074536745,0.0447810114717886,1.0
263,-1.1309020461157893,1.3197004998531363,1.0
264,-0.1021878195881677,1.4252908304057654,1.0
265,-1.5276146355904043,0.2446301132430356,1.0
266,-1.1049640040243691,1.4210490117558747,1.0
267,0.2068514453096985,0.8384762290946156,1.0
268,0.0302645258147251,1.3239693044145375,1.0
269,-1.3983639097222065,0.7399413393232863,1.0
270,-1.582557702034703,0.4803721922791602,1.0
271,0.1496927719407933,0.9968242146145636,1.0
272,-1.7325901530495835,-0.499973659489848,1.0
273,-1.7904316003042744,0.0206238921972689,1.0
274,-1.61709798967132,0.5417947780330332,1.0
275,-0.9257629574167882,1.4391395083747256,1.0
276,-1.900374010993104,-0.3825947380210075,1.0
277,0.5617229706872731,0.180558274085356,1.0
278,-0.0937274298271044,1.3705520413539731,1.0
279,-0.6172379123923875,1.584755725034951,1.0
280,-1.7020737728796596,-0.4583678102059205,1.0
281,0.1321184670862118,1.073030037727907,1.0
282,-0.3633364359902105,1.4922231965691637,1.0
283,-1.6268817154537345,0.493219844285771,1.0
284,0.0989397443372037,1.176549914454345,1.0
285,-1.6325677496051996,-0.1578472286154123,1.0
286,-0.420990730633241,1.622484696728166,1.0
287,0.4122366714197002,0.3528799818273135,1.0
288,0.6274167619358014,-0.0142926434898286,1.0
289,-0.6910108821417966,1.5135646167073125,1.0
290,-1.085131809928175,1.1858060927936973,1.0
291,-0.2496890488070366,1.2577659504838172,1.0
292,-1.7322905544351863,0.1401541045261731,1.0
293,-1.3499378660131167,1.021748227650065,1.0
294,-1.7180415642697386,-0.2597500049292364,1.0
295,-1.1949933407260327,1.4291848970323155,1.0
296,-0.2298276789596157,1.4410693749696384,1.0
297,-0.4769988617178368,1.46422542783621,1.0
298,0.4096177466911349,0.736093343307748,1.0
299,0.5159160823689111,0.4266858394465803,1.0
300,0.5317167649824283,-0.089438537995205,1.0
301,-1.0759347428704396,1.3053399261850462,1.0
302,-0.660110554128393,1.5829666878869018,1.0
303,-0.108425893086079,1.3566811399812446,1.0
304,-0.4458551750371564,1.572494716374147,1.0
305,-1.0554768820899818,1.2990293341135404,1.0
306,-1.608551540123755,0.5376336130388629,1.0
307,-1.3548397287150502,1.0477429382085934,1.0
308,-0.0312146630537903,1.0732679507193492,1.0
309,-0.922710896442512,1.5057982175634774,1.0
310,0.6246599066200058,-0.3574838631326202,1.0
311,-0.4129867872417212,1.600006731203537,1.0
312,-0.8544310317810706,1.489685418370352,1.0
313,0.4280091172575958,0.3109042722913026,1.0
314,0.4012123593447921,0.6073344787655414,1.0
315,0.1170994418977537,1.074048200689096,1.0
316,-1.099538404378612,1.1789922529330217,1.0
317,-0.2970790172051761,1.4342361326668365,1.0
318,-1.5615609588921295,0.8129679582499035,1.0
319,-0.2900167831445642,1.3894406885020003,1.0
320,0.4150878285346396,0.2179254275411224,1.0
321,-0.3370988360654917,1.4744853571337049,1.0
322,0.0641715095884484,1.1100030265090262,1.0
323,0.4390840780811186,0.350595811262298,1.0
324,-1.5237706816078946,0.6540952438256138,1.0
325,-1.17588656075886,1.3927397856035686,1.0
326,0.5448420165467911,-0.3240540417475939,1.0
327,-0.1095319937525733,1.2067076296054873,1.0
328,-0.962917631642493,1.5290046834220323,1.0
329,-1.1535559424512276,1.126175179803265,1.0
330,0.4876412515756612,0.1907340696222782,1.0
331,-0.1093706579770989,1.4199639779016575,1.0
332,-1.5223961363625031,0.9287354676983686,1.0
333,-1.3764742291593215,0.9378956882563864,1.0
334,0.6204692039046831,-0.0666317676068921,1.0
335,-0.429093052853835,1.3374605170092675,1.0
336,-1.687635508134641,0.4657481744842249,1.0
337,-0.5943208645820779,1.4282024786174146,1.0
338,-1.251159586713996,1.1608825466809969,1.0
339,-1.7501758398350524,0.1212121480198585,1.0
340,-0.3136353753809938,0.9257421746310625,-1.0
341,-1.2850306753853935,1.0972276918914443,1.0
342,-1.2771692939350183,0.7490470802143354,1.0
343,-0.3261343927693668,1.4463600393122653,1.0
344,-0.4958137892423206,1.3557595858989608,1.0
345,-0.5333150271023576,1.472711393237538,1.0
346,0.6653386744298542,-0.1658325526712787,1.0
347,-1.6240132655548596,0.0065658993560402,1.0
348,-1.6799304140758888,0.1268835025902862,1.0
349,-0.2814771597874845,1.529511376558742,1.0
350,0.4592888438227182,0.5537991429181646,1.0
351,-1.5823993540651522,0.5981370899989631,1.0
352,-1.4933892966025295,0.4633465168666563,1.0
353,-1.037738398094882,1.4227846623566318,1.0
354,-1.6468034403647722,0.0340283068293025,1.0
355,-0.0334395317057109,1.37008516218812,1.0
356,0.405305019760818,0.5919786296662254,1.0
357,-0.8896783858619828,1.2903175602070482,1.0
358,-0.7999957594180171,1.4092551763715613,1.0
359,0.3058189469798044,0.6274609633197125,1.0
360,-1.4028116661765122,1.01638643498541,1.0
361,-0.6100944298175632,1.314886294291207,1.0
362,0.1274530777706362,1.0726912345995376,1.0
363,0.5117810032859141,-0.1569700887997362,1.0
364,-1.520713056362872,0.4914773403983575,1.0
365,-0.4567687920998995,1.4466507463402702,1.0
366,-0.1647995382221326,1.386285480106517,1.0
367,-1.6485319635539069,0.5521982913230422,1.0
368,-1.598082449009833,0.5877345628808204,1.0
369,-1.402418681468952,0.546396155515909,1.0
370,-1.6643552130171877,0.2994546894663255,1.0
371,-1.406564716671722,1.1094799163247069,1.0
372,-0.2587808382961508,1.342624979678935,1.0
373,-1.527289902240642,0.1596804475384865,1.0
374,0.4945025195198363,0.2778245710518858,1.0
375,0.5669292769169064,-0.0921789529138951,1.0
376,-0.969100867736812,1.144666164946279,1.0
377,0.6050299184452216,0.4776609510278314,1.0
378,-0.7417116297854914,1.60202943223163,1.0
379,0.1296651570141918,1.2485929873862156,1.0
380,0.4769220897420594,0.2920412038883616,1.0
381,0.6252237180193903,0.0410392640925664,1.0
382,-1.0254091597622288,1.4459881647067252,1.0
383,0.6162535763110877,-0.0208227685404029,1.0
384,-0.4509337227758243,1.6131876997828405,1.0
385,-0.2132115087849616,1.6585032895414622,1.0
386,0.5023532238797354,-0.0698020584126533,1.0
387,0.3364354902899968,0.5863299284888013,1.0
388,-0.9827792952278942,1.483229181020861,1.0
389,-0.7612485756102836,1.399749775190147,1.0
390,0.602799981025545,0.105544429182051,1.0
391,-1.328605871604556,1.1927084430770127,1.0
392,-0.7987304017574504,1.448764395396715,1.0
393,-0.3804329020237458,1.4017500259105204,1.0
394,-1.2179997021448552,1.1181446420508214,1.0
395,-1.7933278320082304,0.1478420038396277,1.0
396,0.4038525414005136,0.715103438319979,1.0
397,-1.627342997375871,0.4933772638125283,1.0
398,-1.5242421598399285,0.3053069566426811,1.0
399,0.5718403635855184,-0.0536487316497946,1.0
400,-1.2467217049262835,1.2451554646432792,1.0
401,-0.6258697829697659,1.339575228938354,1.0
402,-1.608974434840627,0.0903170570795089,1.0
403,0.0824362485044591,0.8787111400270935,1.0
404,-1.537542258771811,0.3554695467223346,1.0
405,-1.314935656108088,0.9892477660492875,1.0
406,0.4862075611467908,0.3570842553288421,1.0
407,-0.0522951794796966,1.3914967754195235,1.0
408,-1.5470026425046703,0.6476265973596682,1.0
409,-0.9080618563954392,1.2017294453431977,1.0
410,0.1373472716934214,0.901490751581778,1.0
411,-1.7121210073928477,-0.3137568628344419,1.0
412,-0.3504450835714967,1.5321918830465084,1.0
413,-1.611740836688549,0.2938233543767199,1.0
414,-0.7820480522797971,1.5217745558994318,1.0
415,0.6404794397473788,-0.2557333759853556,1.0
416,-1.6722275136884066,-0.0721049306828097,1.0
417,-1.673649855649098,0.1931490804664647,1.0
418,-1.4713314584562902,0.8297475871685307,1.0
419,-1.6446942557905002,0.1471845874483798,1.0
420,0.6338420679074157,0.0396232051527383,1.0
421,-0.0704549554783015,1.3531988649388589,1.0
422,-1.2194984142391614,0.9814734127182062,1.0
423,-1.6081161790108536,0.6663798632818992,1.0
424,-0.5218424776380378,1.5226218005513008,1.0
425,-0.5925068526827196,1.5325071030964563,1.0
426,-1.0157373091810415,1.414599236273538,1.0
427,-1.5063124388829965,0.5816184294759241,1.0
428,0.4111482080023411,0.4544922355927127,1.0
429,-0.0543422607830675,1.181776505840701,1.0
430,-1.7368371349035956,-0.2026885510300462,1.0
431,-1.537826725351124,0.6773104825554117,1.0
432,-0.9233064781474214,1.4902997394898214,1.0
433,-0.150212483296916,1.4578496448645537,1.0
434,-1.0976928668573631,1.2213501246458236,1.0
435,0.4916754832267195,0.1062503192814655,1.0
436,-1.444060836842508,0.6583058885620514,1.0
437,0.1199447863198338,1.125155122331643,1.0
438,-1.6628856573723485,-0.4295694710611722,1.0
439,0.3435437829371808,0.2432210939423761,1.0
440,-1.518644235067628,0.7253319070268772,1.0
441,-0.3986830375380334,1.4610052946687062,1.0
442,-1.489172968772267,0.6807273372635864,1.0
443,-1.707920538111231,0.1259750373581192,1.0
444,0.3901656770000153,0.4713706350209398,1.0
445,-1.3393119766518016,0.620138869844234,1.0
446,0.3655986300939621,0.4517547601573292,1.0
447,-0.1071680095504467,1.301489602908897,1.0
448,-0.902351817477568,1.5414052429132952,1.0
449,0.4765816775636792,0.1638319384424464,1.0
450,-1.8438232505940169,-0.3899289416283311,1.0
451,-0.2908238680878529,1.4327249633040129,1.0
452,-0.2442156302627574,1.2688615282127915,1.0
453,-1.6983709158669722,0.0533551781588762,1.0
454,-0.0052266294604865,1.5869652670637686,1.0
455,0.1116552886100441,1.17706552720923,1.0
456,0.2378231308262672,0.8413737130720434,1.0
457,0.6406683852377768,-0.3467300048938139,1.0
458,-0.7320128980225384,1.5358085764563676,1.0
459,-0.1215143459126179,1.2443239682255074,1.0
460,-1.3512937283289668,1.1186924153376478,1.0
461,-0.6290681865121415,1.4043086186961755,1.0
462,-0.527977018577126,1.4619368338890215,1.0
463,-1.377484751106258,1.115002548371184,1.0
464,0.5018185662298853,0.6960996549956203,1.0
465,-1.6992713587167072,-0.0850384589245593,1.0
466,0.2855536010478067,1.0279706865490887,1.0
467,0.262968046917954,0.8379453489003172,1.0
468,-1.5860802831331335,0.2977819908522945,1.0
469,-0.1037098220531368,1.3671443357255475,1.0
470,-1.5913379026109575,0.4910204892249514,1.0
471,-1.4118358373027973,1.09232970820223,1.0
472,-0.2557861694273429,1.2368187413209426,1.0
473,-1.0357127264087338,1.386270116461788,1.0
474,-1.3320930044009327,1.0342186770843864,1.0
475,0.4201954461341322,-0.2056178449786666,1.0
476,0.3648065232403898,0.4858170402085385,1.0
477,-1.6002104483526145,0.3202929272080224,1.0
478,-1.1082792443587737,1.1579751268083058,1.0
479,-0.2096688117206227,1.393034062171855,1.0
480,-0.7326715147560007,1.7037090431605852,1.0
481,-0.0601286134073036,1.394603498134853,1.0
482,0.4787787648838201,0.0245449925154735,1.0
483,-1.8871742541208176,-0.3871432178181092,1.0
484,-0.62424322983353,1.3413360292319627,1.0
485,0.5789743385760949,-0.1009551688821795,1.0
486,0.5161088415386025,0.0552390344694199,1.0
487,-0.9870144924863516,1.4173304060233245,1.0
488,-1.602316413091842,0.0454693777914488,1.0
489,0.3896991268670619,-0.1044022866955331,1.0
490,-0.6757305439164152,1.6197402155779823,1.0
491,-0.3956704429531522,1.4570966114734591,1.0
492,0.0474496009590389,1.1391597436890195,1.0
493,-1.07423141696436,1.3904261427324864,1.0
494,-0.8969097857600548,1.3606526794165907,1.0
495,-1.7478696769724458,0.0203017877791611,1.0
496,0.2380229687431143,1.0423520956825132,1.0
497,-1.2423906152504571,1.2574685459803143,1.0
498,-1.7226173308045136,-0.3648943915862172,1.0
499,-0.5547190374344229,1.679738989211927,1.0
500,-1.7135519037137932,-0.3721414082103007,1.0
501,0.6133356293980443,-0.4176175774193753,1.0
502,0.5248974394684767,-0.0752619163459307,1.0
503,0.5294081234027725,0.2383984178564048,1.0
504,-0.3093480067538799,1.3764824795860966,1.0
505,0.5461144974921454,0.0235099269687062,1.0
506,0.4448199471298033,0.6114692410879718,1.0
507,-1.6523349785415773,-0.0551577216850801,1.0
508,-1.6287630698245854,-0.0649882542263452,1.0
509,-0.0856449179432089,1.262325762361195,1.0
510,-0.2163129463716924,1.4484405737201806,1.0
511,-1.129461093283181,1.304280494750994,1.0
512,-1.735930434005866,0.6075082733474183,1.0
513,-1.3459405635677752,0.9015246402295712,1.0
514,0.5700932523382097,-0.2964429542866116,1.0
515,0.5218763908190305,-0.3306591141282565,1.0
516,0.3058151681783674,0.8678081570059091,1.0
517,-1.4384772075864685,0.6150232940228973,1.0
518,0.2944466011901706,0.6801196548525322,1.0
519,0.4370342834716239,0.2362944172771413,1.0
520,0.4087164283230214,0.2309878806574477,1.0
521,0.6198775754334647,-0.1594969849358812,1.0
522,-1.0221240504410385,1.109067165249999,1.0
523,-0.8120176585373882,1.4731357968044754,1.0
524,-1.0895216096340998,1.2807665757851066,1.0
525,-1.4350820454428916,0.7241910827299595,1.0
526,-0.1614108137802767,1.478372609449828,1.0
527,0.2192339680425562,0.8518769893433256,1.0
528,0.1877005984415743,1.1643368037024562,1.0
529,-0.8181993101137021,1.4560807155136648,1.0
530,0.5944059463351375,0.0655627956600144,1.0
531,-1.469440215827871,0.5858313996928142,1.0
532,0.2884295257384612,0.6553542578463841,1.0
533,-1.4054340639437832,0.6782300839442823,1.0
534,-0.8950516737634181,1.4171324861024863,1.0
535,0.5245530243790736,0.4744931875268343,1.0
536,0.5887193593419744,-0.5478577995766724,1.0
537,-1.3285486821624286,0.7232098079075766,1.0
538,0.2194485595498485,0.7965517452288904,1.0
539,-0.0863889575791311,1.2628002553536026,1.0
540,-1.3147509948030802,0.9869172435689468,1.0
541,0.1819187341753069,1.0371932826015668,1.0
542,-1.4587501670176817,0.878866743761256,1.0
543,-1.6133931405673754,0.5549456276956811,1.0
544,-0.1890195717149365,1.2338480399994545,1.0
545,-1.321251832160074,0.7158982346590913,1.0
546,-1.6712053529489428,0.186762607421413,1.0
547,-1.1887754757761002,1.093011335754339,1.0
548,0.367166556554275,0.2460222556248471,1.0
549,-0.9168576880041848,1.3882465779657427,1.0
550,-1.3393017662985898,1.1453958392995556,1.0
551,-1.2886414339806782,1.1108537031260486,1.0
552,-1.601773358388799,0.3541796389057175,1.0
553,-1.71164181467001,-0.0713814738749633,1.0
554,0.3585497694319335,0.6627175979688026,1.0
555,0.3818657667507407,0.8788027719124653,1.0
556,-0.7611118017022326,1.5398280480012727,1.0
557,-1.5476298332314176,0.3656700891643205,1.0
558,-0.0714505051176779,1.47945254915849,1.0
559,-1.7726593341050123,-0.2179169277976397,1.0
560,-1.6957390850507703,-0.3647211936899416,1.0
561,0.1930540078494523,0.8614520253505606,1.0
562,-0.9985774489043672,1.4034217704043723,1.0
563,-0.6726994608993413,1.5905375703136475,1.0
564,0.297179812055532,0.8404156727910048,1.0
565,0.2810374214177578,0.8429309850381697,1.0
566,-0.4948340513895537,1.412172454014277,1.0
567,-0.3294106585614758,1.614555856069103,1.0
568,-1.1853338214266167,1.0214752540416108,1.0
569,-0.8716817635572126,1.5584357197740897,1.0
570,0.4960626333879639,0.1461108318265476,1.0
